191TRE0095;903213;1;10-12-2017;200000;200000;0;1;1;200000;200000;;DEND GGL DBT PIJ DILUAR NOR NOP'17
191TRE0096;903213;1;10-12-2017;200000;200000;0;1;1;200000;200000;;DEND GGL DBT PIJ DILUAR NOR NOP'17
191TRE0097;903213;1;10-1-2018;200000;200000;0;1;1;200000;200000;;DEND GGL DBT PIJ DILUAR NOR DES'17
191TRE0098;903213;1;10-1-2018;200000;200000;0;1;1;200000;200000;;DEND GGL DBT PIJ DILUAR NOR DES'17
191TRE0099;903213;1;10-2-2018;200000;200000;0;1;1;200000;200000;;DEND GGL DBT PIJ DILUAR NOR DES'17
191TRE0100;903213;1;10-2-2018;200000;200000;0;1;1;200000;200000;;DEND GGL DBT PIJ DILUAR NOR DES'17
191TRE0101;903213;1;10-3-2018;200000;200000;0;1;1;200000;200000;;DEND GGL DBT PIJ DILUAR NOR PEB'18
191TRE0102;903213;1;10-3-2018;200000;200000;0;1;1;200000;200000;;DEND GGL DBT PIJ DILUAR NOR PEB'18
191TRE0103;903213;1;10-3-2018;13600;13600;0;1;1;13600;13600;;DEND GGL DBT PIJ DILUAR NOR PEB'18
191TRE0104;903213;1;10-4-2018;200000;200000;0;1;1;200000;200000;;DEND GGL DBT DN APRL2018
191TRE0105;903213;1;10-4-2018;200000;200000;0;1;1;200000;200000;;DEND GGL DBT DN APRL2018
191TRE0106;903213;1;10-4-2018;13600;13600;0;1;1;13600;13600;;DEND GGL DBT DN APRL2018
191TRE0107;910856;1;10-3-2018;100000;100000;0;1;1;100000;100000;;DEND GGL DBT PIJ DILUAR NOR PEB'18
191TRE0108;910856;1;10-3-2018;100000;100000;0;1;1;100000;100000;;DEND GGL DBT PIJ DILUAR NOR PEB'18
191TRE0109;910856;1;10-4-2018;100000;100000;0;1;1;100000;100000;;DEND GGL DBT DN APRL2018
191TRE0110;910856;1;10-4-2018;100000;100000;0;1;1;100000;100000;;DEND GGL DBT DN APRL2018
191TRE0111;910856;1;10-5-2018;100000;100000;0;1;1;100000;100000;;DEND GGL DBT APRL 2018
191TRE0112;910856;1;10-5-2018;100000;100000;0;1;1;100000;100000;;DEND GGL DBT APRL 2018
191TRE0113;920892;1;10-9-2017;77800;77800;0;1;1;77800;77800;;DEND GGL DBT PIJ DILUAR NOR AGTS'17
191TRE0114;920892;1;10-10-2017;77800;77800;0;1;1;77800;77800;;DEND GGL DBT PIJ DILUAR NOR SEPT'17
191TRE0115;920892;1;10-10-2017;77800;77800;0;1;1;77800;77800;;DEND GGL DBT PIJ DILUAR NOR SEPT'17
191TRE0116;920892;1;10-11-2017;77800;77800;0;1;1;77800;77800;;DEND GGL DBT PIJ DILUAR NOR OKT'17
191TRE0117;920892;1;10-11-2017;77800;77800;0;1;1;77800;77800;;DEND GGL DBT PIJ DILUAR NOR OKT'17
191TRE0118;920892;1;10-12-2017;77800;77800;0;1;1;77800;77800;;DEND GGL DBT PIJ DILUAR NOR NOP'17
191TRE0119;920892;1;10-12-2017;77800;77800;0;1;1;77800;77800;;DEND GGL DBT PIJ DILUAR NOR NOP'17
191TRE0120;920892;1;10-1-2018;77800;77800;0;1;1;77800;77800;;DEND GGL DBT PIJ DILUAR NOR DES'17
191TRE0121;920892;1;10-1-2018;77800;77800;0;1;1;77800;77800;;DEND GGL DBT PIJ DILUAR NOR DES'17
191TRE0122;920892;1;10-2-2018;77800;77800;0;1;1;77800;77800;;DEND GGL DBT PIJ DILUAR NOR DES'17
